[1330ns] [0x1E0] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[1340ns] [0x1E4] [0x00900793] | li a5,9 | x15 = 9 , 0x9

[1350ns] [0x1E8] [0x00F71663] | bne a4,a5,1f4 <function+0xc4> | x0 = 1 , 0x1

[1410ns] [0x1F4] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[1420ns] [0x1F8] [0x00A00793] | li a5,10 | x15 = 10 , 0xa

[1430ns] [0x1FC] [0x00F71663] | bne a4,a5,208 <function+0xd8> | x0 = 1 , 0x1

[1490ns] [0x208] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[1500ns] [0x20C] [0x00B00793] | li a5,11 | x15 = 11 , 0xb

[1510ns] [0x210] [0x00F71663] | bne a4,a5,21c <function+0xec> | x0 = 1 , 0x1

[1570ns] [0x21C] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[1580ns] [0x220] [0x00C00793] | li a5,12 | x15 = 12 , 0xc

[1590ns] [0x224] [0x00F71663] | bne a4,a5,230 <function+0x100> | x0 = 1 , 0x1

[1650ns] [0x230] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[1660ns] [0x234] [0x00D00793] | li a5,13 | x15 = 13 , 0xd

[1670ns] [0x238] [0x00F71663] | bne a4,a5,244 <function+0x114> | x0 = 1 , 0x1

[1730ns] [0x244] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[1740ns] [0x248] [0x00E00793] | li a5,14 | x15 = 14 , 0xe

[1750ns] [0x24C] [0x00F71663] | bne a4,a5,258 <function+0x128> | x0 = 1 , 0x1

[1810ns] [0x258] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[1820ns] [0x25C] [0x00F00793] | li a5,15 | x15 = 15 , 0xf

[1830ns] [0x260] [0x00F71663] | bne a4,a5,26c <function+0x13c> | x0 = 1 , 0x1

[1890ns] [0x26C] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[1900ns] [0x270] [0x01000793] | li a5,16 | x15 = 16 , 0x10

[1910ns] [0x274] [0x00F71663] | bne a4,a5,280 <function+0x150> | x0 = 1 , 0x1

[1970ns] [0x280] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[1980ns] [0x284] [0x01100793] | li a5,17 | x15 = 17 , 0x11

[1990ns] [0x288] [0x00F71663] | bne a4,a5,294 <function+0x164> | x0 = 1 , 0x1

[2050ns] [0x294] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[2060ns] [0x298] [0x01200793] | li a5,18 | x15 = 18 , 0x12

[2070ns] [0x29C] [0x00F71663] | bne a4,a5,2a8 <function+0x178> | x0 = 1 , 0x1

[2130ns] [0x2A8] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[2140ns] [0x2AC] [0x01300793] | li a5,19 | x15 = 19 , 0x13

[2150ns] [0x2B0] [0x00F71663] | bne a4,a5,2bc <function+0x18c> | x0 = 1 , 0x1

[2210ns] [0x2BC] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[2220ns] [0x2C0] [0x01400793] | li a5,20 | x15 = 20 , 0x14

[2230ns] [0x2C4] [0x00F71663] | bne a4,a5,2d0 <function+0x1a0> | x0 = 1 , 0x1

[2290ns] [0x2D0] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[2300ns] [0x2D4] [0x01500793] | li a5,21 | x15 = 21 , 0x15

[2310ns] [0x2D8] [0x00F71663] | bne a4,a5,2e4 <function+0x1b4> | x0 = 1 , 0x1

[2370ns] [0x2E4] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[2380ns] [0x2E8] [0x01600793] | li a5,22 | x15 = 22 , 0x16

[2390ns] [0x2EC] [0x00F71663] | bne a4,a5,2f8 <function+0x1c8> | x0 = 1 , 0x1

[2450ns] [0x2F8] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[2460ns] [0x2FC] [0x01700793] | li a5,23 | x15 = 23 , 0x17

[2470ns] [0x300] [0x00F71663] | bne a4,a5,30c <function+0x1dc> | x0 = 1 , 0x1

[2530ns] [0x30C] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[2540ns] [0x310] [0x01800793] | li a5,24 | x15 = 24 , 0x18

[2550ns] [0x314] [0x00F71663] | bne a4,a5,320 <function+0x1f0> | x0 = 1 , 0x1

[2610ns] [0x320] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[2620ns] [0x324] [0x01900793] | li a5,25 | x15 = 25 , 0x19

[2630ns] [0x328] [0x00F71663] | bne a4,a5,334 <function+0x204> | x0 = 1 , 0x1

[2690ns] [0x334] [0xFEC42703] | lw a4,-20(s0) | x14 = 0 , 0x0

[2700ns] [0x338] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[2710ns] [0x33C] [0x00F71663] | bne a4,a5,348 <function+0x218> | x0 = 1 , 0x1

[2760ns] [0x348] [0x03000793] | li a5,48 | x15 = 48 , 0x30

[2770ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 48 , 0x30

[2790ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[2800ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[2810ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[2870ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 48 , 0x30

[2880ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 48 , 0x30

[2900ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 0 , 0x0

[2910ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 48 , 0x30

[2920ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[2950ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 0 , 0x0

[2960ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 1 , 0x1

[2970ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[3000ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 1 , 0x1

[3010ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[3020ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[3080ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 1 , 0x1

[3090ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[3100ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[3110ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[3130ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[3140ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[3170ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 1 , 0x1

[3180ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[3190ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 0 , 0x0

[3200ns] [0x14C] [0x04100793] | li a5,65 | x15 = 65 , 0x41

[3210ns] [0x150] [0x1FC0006F] | j 34c <function+0x21c> | x0 = 340 , 0x154

[3260ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 65 , 0x41

[3280ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[3290ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[3300ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[3310ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 65 , 0x41

[3320ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 65 , 0x41

[3340ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 48 , 0x30

[3350ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 113 , 0x71

[3360ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[3390ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 1 , 0x1

[3400ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 2 , 0x2

[3410ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[3440ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 2 , 0x2

[3450ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[3460ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[3520ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 2 , 0x2

[3530ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[3540ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[3550ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[3570ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[3580ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[3610ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 2 , 0x2

[3620ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[3630ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[3690ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 2 , 0x2

[3700ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[3710ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 0 , 0x0

[3720ns] [0x160] [0x04200793] | li a5,66 | x15 = 66 , 0x42

[3730ns] [0x164] [0x1E80006F] | j 34c <function+0x21c> | x0 = 360 , 0x168

[3780ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 66 , 0x42

[3800ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[3810ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[3820ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[3830ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 66 , 0x42

[3840ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 66 , 0x42

[3860ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 113 , 0x71

[3870ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 179 , 0xb3

[3880ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[3910ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 2 , 0x2

[3920ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 3 , 0x3

[3930ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[3960ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 3 , 0x3

[3970ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[3980ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[4040ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 3 , 0x3

[4050ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[4060ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[4070ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[4090ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[4100ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[4130ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 3 , 0x3

[4140ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[4150ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[4210ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 3 , 0x3

[4220ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[4230ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[4290ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 3 , 0x3

[4300ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[4310ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 0 , 0x0

[4320ns] [0x174] [0x04300793] | li a5,67 | x15 = 67 , 0x43

[4330ns] [0x178] [0x1D40006F] | j 34c <function+0x21c> | x0 = 380 , 0x17c

[4380ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 67 , 0x43

[4400ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[4410ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[4420ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[4430ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 67 , 0x43

[4440ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 67 , 0x43

[4460ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 179 , 0xb3

[4470ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 246 , 0xf6

[4480ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[4510ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 3 , 0x3

[4520ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 4 , 0x4

[4530ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[4560ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 4 , 0x4

[4570ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[4580ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[4640ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 4 , 0x4

[4650ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[4660ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[4670ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[4690ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[4700ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[4730ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 4 , 0x4

[4740ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[4750ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[4770ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 4 , 0x4

[4780ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[4790ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[4850ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 4 , 0x4

[4860ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[4870ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[4930ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 4 , 0x4

[4940ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[4950ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 0 , 0x0

[4960ns] [0x188] [0x04400793] | li a5,68 | x15 = 68 , 0x44

[4970ns] [0x18C] [0x1C00006F] | j 34c <function+0x21c> | x0 = 400 , 0x190

[5020ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 68 , 0x44

[5040ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[5050ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[5060ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[5070ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 68 , 0x44

[5080ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 68 , 0x44

[5100ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 246 , 0xf6

[5110ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 314 , 0x13a

[5120ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[5150ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 4 , 0x4

[5160ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 5 , 0x5

[5170ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[5200ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 5 , 0x5

[5210ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[5220ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[5280ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 5 , 0x5

[5290ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[5300ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[5310ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[5330ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[5340ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[5370ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 5 , 0x5

[5380ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[5390ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[5410ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 5 , 0x5

[5420ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[5430ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[5450ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 5 , 0x5

[5460ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[5470ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[5530ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 5 , 0x5

[5540ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[5550ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[5610ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 5 , 0x5

[5620ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[5630ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 0 , 0x0

[5640ns] [0x19C] [0x04500793] | li a5,69 | x15 = 69 , 0x45

[5650ns] [0x1A0] [0x1AC0006F] | j 34c <function+0x21c> | x0 = 420 , 0x1a4

[5700ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 69 , 0x45

[5720ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[5730ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[5740ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[5750ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 69 , 0x45

[5760ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 69 , 0x45

[5780ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 314 , 0x13a

[5790ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 383 , 0x17f

[5800ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[5830ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 5 , 0x5

[5840ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 6 , 0x6

[5850ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[5880ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 6 , 0x6

[5890ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[5900ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[5960ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 6 , 0x6

[5970ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[5980ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[5990ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[6010ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[6020ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[6050ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[6060ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[6070ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[6090ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[6100ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[6110ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[6130ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[6140ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[6150ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[6170ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[6180ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[6190ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[6250ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[6260ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[6270ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[6330ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 6 , 0x6

[6340ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[6350ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 0 , 0x0

